Site,Unit_ID,Pasture_Type,Treatment,Point_ID,Year,Season,Species_Code,Species_Name,Sampling_Type,Live_Species_Cover_pct,Standing_Dead_Cover_pct,Total_Species_Cover_pct,Comments
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,3449,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,3721,2018,fall,AESAME,Aeschynomene americana,cover,8,0,8,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,3722,2018,fall,AESAME,Aeschynomene americana,cover,15,0,15,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,3723,2018,fall,AESAME,Aeschynomene americana,cover,4,0,4,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,3724,2018,fall,AESAME,Aeschynomene americana,cover,45,0,45,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,3054,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_1_Sector_1,SN,ASP,3096,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3120,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3121,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3122,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3123,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3124,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3125,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3126,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3127,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3128,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3129,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3560,2018,fall,AESAME,Aeschynomene americana,cover,35,0,35,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3561,2018,fall,AESAME,Aeschynomene americana,cover,17,0,17,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3562,2018,fall,AESAME,Aeschynomene americana,cover,45,0,45,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3563,2018,fall,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3564,2018,fall,AESAME,Aeschynomene americana,cover,25,0,25,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,3140,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,3141,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,3142,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,3144,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,3145,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,3146,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,3147,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,3149,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,3570,2018,fall,AESAME,Aeschynomene americana,cover,7,0,7,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,3572,2018,fall,AESAME,Aeschynomene americana,cover,3,0,3,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,3573,2018,fall,AESAME,Aeschynomene americana,cover,17,0,17,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3130,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3131,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3132,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3133,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3134,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3136,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3138,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3139,2018,fall,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3566,2018,fall,AESAME,Aeschynomene americana,cover,5,0,5,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3567,2018,fall,AESAME,Aeschynomene americana,cover,37,0,37,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3568,2018,fall,AESAME,Aeschynomene americana,cover,8,0,8,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3569,2018,fall,AESAME,Aeschynomene americana,cover,7,0,7,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,2219,2018,spring,AESAME,Aeschynomene americana,cover,2,0,2,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,2677,2018,Spring,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,2678,2018,Spring,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,2062,2018,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,2361,2018,Spring,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,2363,2018,Spring,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,2364,2018,Spring,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,2365,2018,Spring,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,2367,2018,Spring,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,2369,2018,Spring,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,2370,2018,Spring,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,2375,2018,Spring,AESAME,Aeschynomene americana,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_1,IMP,BAU,4187,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,4212,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,4363,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,4365,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,4366,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,4367,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,4368,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,4369,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,4371,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,4373,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,4374,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,4375,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,4377,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,4380,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,4381,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,4387,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,4388,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_2,IMP,ASP,4390,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,4393,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,4394,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,4399,2019,spring,AESAME,Aeschynomene americana,cover,1,0,1,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,330,2016,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,27,2016,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,395,2016,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,535,2016,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_2_Sector_1,SN,BAU,185,2016,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_3,IMP,BAU,104,2016,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Summer_6_Block_Sector_1,IMP,ASP,261,2016,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Summer_6_Block_Sector_1,IMP,ASP,266,2016,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_2_Sector_1,IMP,ASP,1652,2017,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Winter_3_Block_Sector_1,SN,ASP,1527,2017,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_2_Sector_1,SN,BAU,1185,2017,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_2_Sector_1,SN,BAU,1187,2017,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_2_Sector_1,SN,BAU,1189,2017,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_2_Sector_1,SN,BAU,1194,2017,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_2_Sector_2,SN,BAU,1211,2017,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_2_Sector_2,SN,BAU,1216,2017,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_2_Sector_2,SN,BAU,1217,2017,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_2_Sector_2,SN,BAU,1220,2017,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_3,IMP,BAU,1095,2017,Fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_1,IMP,BAU,3206,2018,fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_3,IMP,BAU,3180,2018,fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Summer_3_Block_Sector_3,IMP,BAU,3182,2018,fall,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,2361,2018,Spring,ALTPHI,Alternanthera philoxeroides,presence,NA,NA,NA,NA
ABS-UF,Summer_6_Block_Sector_1,IMP,ASP,2146,2018,spring,ALTPHI,Alternanthera philoxeroides,cover,3,0,3,NA
ABS-UF,East_Marsh_Block_2_Sector_3,SN,BAU,4562,2019,spring,ALTPHI,Alternanthera philoxeroides,cover,3,0,3,NA
ABS-UF,Summer_6_Block_Sector_1,IMP,ASP,4666,2019,spring,ALTPHI,Alternanthera philoxeroides,cover,1,0,1,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,662,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,663,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,664,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,665,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,669,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,670,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,671,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,673,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,674,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,675,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,571,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,572,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,573,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,574,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,575,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,576,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,577,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,578,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,579,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,581,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,582,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,583,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,584,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,585,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,676,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,677,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,678,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,679,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,680,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,681,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,682,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,684,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,685,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,686,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,687,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,688,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,689,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,690,2016,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1617,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1619,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1622,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1623,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1624,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1625,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1626,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1627,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1629,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1630,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1571,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1572,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1573,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1574,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1575,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1576,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1577,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1578,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1579,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1580,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1581,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1582,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1584,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1585,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1631,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1632,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1633,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1634,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1635,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1637,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1639,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1640,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1641,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1643,2017,Fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,3051,2018,fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,3053,2018,fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,3056,2018,fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,3057,2018,fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,3058,2018,fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,3525,2018,fall,ALYVAG,Alysicarpus vaginalis,cover,1,0,1,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,3527,2018,fall,ALYVAG,Alysicarpus vaginalis,cover,3,0,3,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,3020,2018,fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,3021,2018,fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,3022,2018,fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,3023,2018,fall,ALYVAG,Alysicarpus vaginalis,presence,NA,NA,NA,NA
